DATA;ORA_REGISTRAZIONE;LUOGO;CIVICO;INTERSEZIONE_STRADALE;TIPOLOGIA;NATURA_SINISTRO;VEICOLI;MASCHI;FEMMINE;PROGNOSI_MIN_30_GIORNI;PROGNOSI_MAG_30_GIORNI;PROGNOSI_RISERVATA;DECEDUTI
2014-04-11;11:32:00;VIA CALAMATTIA;10;;Incidente stradale senza feriti;Frontale / laterale;4;0;2;0;0;0;0
2014-04-11;14:01:00;ROTATORIA CADELLO;sn;VIA S.MARIA CHIARA;Incidente stradale senza feriti;Tamponamento;2;0;2;0;0;0;0
2014-04-11;17:36:00;VIALE COLOMBO;sn;VIA SONNINO;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-04-11;19:46:00;LARGO CARLO FELICE;sn;VIA DETTORI;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-04-12;10:46:00;VIA RIVA VILLASANTA;99;;Incidente stradale senza feriti;Urto laterale;3;2;0;0;0;0;0
2014-04-12;11:17:00;VIA GIUD.SSA BENEDETTA;44;;Danneggiamento;Danneggiamento auto in sosta;1;0;0;0;0;0;0
2014-04-12;14:54:00;VIALE LA PLAIA;sniperpan;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-04-12;19:16:00;VIA MANDROLISAI;sn;VIA EMILIA;Incidente stradale con feriti;Urto con veicolo in sosta;3;0;3;2;0;0;0
2014-04-14;06:08:00;VIA IGLESIAS;42;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-04-14;12:24:00;VIALE DIAZ;sn;VIA CABOTO;Incidente stradale senza feriti;Tamponamento;3;2;1;0;0;0;0
2014-04-14;14:24:00;VIA SOCRATE;9;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-04-14;15:21:00;VIA S.GILLA;131;;Incidente stradale senza feriti;Tamponamento;3;3;0;0;0;0;0
2014-04-15;07:38:00;VIA S.MARGHERITA;39;;Danneggiamento;Urto con cassonetto;1;0;0;0;0;0;0
2014-04-15;08:53:00;VIA BACAREDDA;1;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-04-15;09:41:00;VIA DEI GIUDICATI;sn;VIA GIUD.SSA BENEDETTA;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-04-15;14:29:00;VIA CUGIA;sn;;Incidente stradale con feriti;Investimento di pedone;1;1;1;0;1;0;0
2014-04-15;16:57:00;VIALE REG. ELENA;sn;PIAZZA COSTITUZIONE;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-04-15;21:05:00;VIA CADELLO;sn;;Incidente stradale con feriti;Frontale / laterale;2;3;0;1;1;0;0
2014-04-15;20:36:00;VIA CADELLO;sn;VIA DEL SEMINARIO;Incidente stradale con feriti;Urto laterale;2;1;2;1;0;0;0
2014-04-16;15:19:00;VIA CARROZ;sn;;Incidente stradale senza feriti;Manovra di retromarcia;2;1;1;0;0;0;0
2014-04-16;19:18:00;VIA GARFAGNANA;sn;VIA ROMAGNA;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-04-16;19:06:00;ROTATORIA IS PONTIS PARIS;sn;;Incidente stradale senza feriti;Frontale / laterale;2;0;2;0;0;0;0
2014-04-17;15:55:00;VIA CAVOUR;48;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;1;0;0;0
2014-04-17;17:44:00;VIALE COLOMBO;sn;;Incidente stradale con feriti;Tamponamento;2;2;2;2;0;0;0
2014-04-17;18:18:00;VIA ROVERETO;4;;Incidente stradale con feriti;Urto con veicolo in sosta;3;0;1;1;0;0;0
2014-04-17;21:43:00;VIALE REG. ELENA;sn;;Incidente stradale per caduta di pedone;Caduta di Pedone accidentale;0;1;0;0;0;0;0
2014-04-17;23:33:00;VIALE EUROPA;sn;;Incidente stradale senza feriti;Urto con veicolo in sosta;1;1;0;0;0;0;0
2014-04-18;09:59:00;PIAZZA S.BARTOLOMEO;sn;;Incidente stradale con feriti;Investimento di pedone;1;1;1;0;1;0;0
2014-04-18;15:21:00;PIAZZA S.AVENDRACE;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-04-18;19:21:00;VIALE MONASTIR;fr fornaci;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-04-19;06:30:00;VIA VIDAL;sn;;Incidente stradale senza feriti;Danneggiamento auto in sosta;2;0;0;0;0;0;0
2014-04-19;18:34:00;VIA DOLCETTA;sn;VIALE MONASTIR;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-04-20;23:58:00;VIA SOLMI;10;;Incidente stradale senza feriti;Urto con veicolo in sosta;3;1;0;0;0;0;0
2014-04-22;03:32:00;VIA CONVERSI;sn;VIA DELL` ABBAZIA;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-04-22;13:34:00;VIA SONNINO;142;;Incidente stradale con feriti;Tamponamento;4;3;1;1;0;0;0
2014-04-23;10:10:00;VIA S.CARLO BORROMEO;sn;VIA CAPULA;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-04-23;14:35:00;VIALE GUGLIELMO MARCONI;sn;VIA TOMMASEO;Incidente stradale con feriti;Urto laterale;2;1;1;0;1;0;0
2014-04-23;17:11:00;VIA ITALIA;FR.125;;Incidente stradale con feriti;Frontale / laterale;2;2;0;0;1;0;0
2014-04-23;17:24:00;VIA CIUSA;sn;VIA S.CARLO BORROMEO;Incidente stradale con feriti;Tamponamento;2;1;1;1;0;0;0
2014-04-23;17:58:00;VIA BALILLA;2;;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-04-23;20:42:00;VIA MILANO;sn;VIA AREZZO;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-04-24;15:32:00;VIALE REG. ELENA;sn;;Incidente stradale con feriti;Tamponamento;2;2;0;1;0;0;0
2014-04-24;17:37:00;VIALE LA PLAIA;sn;;Incidente stradale con feriti;Urto laterale;2;4;0;2;0;0;0
2014-04-24;18:46:00;VIA TRINCEA D. FRASCHE;sn;VIA MONTE SANTO;Incidente stradale con feriti;Precedenza;2;1;1;1;0;0;0
2014-04-24;19:36:00;CIRCON. 131 DIR.;sn;;Incidente stradale con feriti;Tamponamento;3;3;0;1;0;0;0
2014-04-25;14:23:00;VIA IS MAGLIAS;sn;VIA S.MICHELE;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-04-25;16:04:00;VIALE LA PLAIA;sn;VIA SASSARI;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-04-25;18:17:00;VIA DEL FANGARIO;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-04-26;06:49:00;VIALE GUGLIELMO MARCONI;sn;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-04-26;14:48:00;VIA IS MIRRIONIS;sn;VIA GIPPI;Incidente stradale con feriti;Tamponamento;4;4;1;2;0;0;0
2014-04-26;15:27:00;PIAZZA MATTEOTTI;sn;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-04-27;00:47:00;ASSE MEDIANO DI SCORRIMENTO;km. 4,200;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-04-27;03:35:00;VIALE DIAZ;sn;PONTE VITTORIO;Incidente stradale con feriti;Uscita x sbandamento;1;0;4;4;0;0;0
2014-04-27;06:23:00;VIA RIVA VILLASANTA;32;;Incidente stradale senza feriti;Uscita x sbandamento;1;0;1;0;0;0;0
2014-04-27;11:49:00;VIALE S.AVENDRACE;241;;Incidente stradale per caduta di pedone;Caduta di Pedone accidentale;0;0;1;0;0;0;0
2014-04-27;21:28:00;VIA ABRUZZI;10;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-04-28;12:56:00;VIA ROMA;sn;VIALE REG. MARGHERITA;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-04-28;15:55:00;VIA ITALIA;sn;VIA SINNAI;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-04-28;21:10:00;VIA CADELLO;sn;;Incidente stradale con feriti;Uscita x sbandamento;1;0;1;1;0;0;0
2014-04-29;09:15:00;ASSE MEDIANO DI SCORRIMENTO;cavalcavia cadello;;Incidente stradale senza feriti;Tamponamento;4;2;2;0;0;0;0
2014-04-29;10:13:00;VIA VALENZANI;inizio dalla rot;ROTATORIA CADELLO;Incidente stradale senza feriti;Urto laterale;2;0;2;0;0;0;0
2014-04-29;14:27:00;VIALE TRIESTE;186;;Incidente stradale senza feriti;Tamponamento;0;0;0;0;0;0;0
2014-04-29;14:43:00;VIALE TRIESTE;168;;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-04-29;15:55:00;PIAZZA PIGAFETTA;6;;Danneggiamento;Danneggiamento auto in sosta;1;0;0;0;0;0;0
2014-04-30;10:05:00;VIA PESSAGNO;sn;;Danneggiamento;Ramo su auto;1;1;0;0;0;0;0
2014-04-30;12:01:00;VIA CARBONI BOI;sn;;Incidente stradale per caduta di pedone;Caduta di Pedone accidentale;1;1;1;0;0;0;0
2014-04-30;17:22:00;VIALE COLOMBO;sn;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;1;0;0;0;0
2014-04-30;18:48:00;VIA TUVERI;2;;Incidente stradale per caduta di pedone;Caduta di Pedone accidentale;0;1;0;1;0;0;0
2014-05-01;14:47:00;ROTATORIA CADELLO;sn;VIA IS MIRRIONIS;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-05-02;06:21:00;VIALE DIAZ;94;;Incidente stradale con feriti;Uscita x sbandamento;1;2;0;0;0;2;0
2014-05-02;09:31:00;VIA PERGOLESI;sn;VIA DONIZETTI;Incidente stradale mortale;Investimento di pedone;1;2;1;1;0;0;1
2014-05-02;10:17:00;VIA CAPULA;sn;VIA DEI DONORATICO;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-05-03;07:29:00;ASSE MEDIANO DI SCORRIMENTO;km.6,400;;Incidente stradale con feriti;Uscita x sbandamento;1;0;1;1;0;0;0
2014-05-03;10:38:00;VIA AZUNI;88;;Danneggiamento;Caduta di Pedone accidentale;0;0;1;1;0;0;0
2014-05-03;12:18:00;VIA CORNALIAS;sn;VIA CINQUINI;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-05-03;18:29:00;VIA SCANO;sn;VIA CUGIA;Incidente stradale senza feriti;Immissione nel flusso della circolazione;2;2;0;0;0;0;0
2014-05-03;23:45:00;PIAZZA MARGHINOTTI;sn;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-05-04;02:26:00;VIA SCHIAVAZZI;42;;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-05-04;12:01:00;VIA QUIRRA;sn;VIA BRIANZA;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-05-04;14:01:00;VIALE COLOMBO;sn;;Incidente stradale con feriti;Investimento di pedone;1;0;2;0;1;0;0
2014-05-04;20:36:00;VIA LUNGO SALINE;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-05-04;22:45:00;VIA STAMIRA;7;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-05-05;08:42:00;VIA BALILLA;20;;Incidente stradale senza feriti;Tamponamento;4;2;2;0;0;0;0
2014-05-05;09:31:00;VIALE TRIESTE;sn;VIA BRUSCU ONNIS;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;0;1;0;0;0;0
2014-05-05;10:48:00;VIA ITALIA;161;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-05-05;12:20:00;VIA SONNINO;sn;VIA ALGHERO;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-05-05;17:02:00;VIA RIVA DI PONENTE;sn;PORTO MOLO S.AGOSTINO;Incidente stradale con feriti;Tamponamento;2;1;1;1;0;0;0
2014-05-05;17:04:00;VIA AZUNI;sn;PIAZZA YENNE;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-05-05;19:14:00;VIA DANTE;85;VIA CINO DA PISTOIA;Incidente stradale con feriti;Apertura portiera;2;2;1;1;0;0;0
2014-05-05;20:51:00;VIA MERCALLI;sn;STRADA MARCONI BIS (ARGINALE);Incidente stradale con feriti;Urto laterale;2;2;1;1;1;0;0
2014-05-06;09:32:00;ASSE MEDIANO DI SCORRIMENTO;km.8,700;;Incidente stradale con feriti;Tamponamento;3;1;2;1;0;0;0
2014-05-06;16:45:00;VIALE POETTO;sn;;Incidente stradale con feriti;Tamponamento;2;1;2;1;0;0;0
2014-05-06;18:11:00;VIALE GUGLIELMO MARCONI;54;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-05-07;01:24:00;VIA IS MIRRIONIS;sn;VIA CORNALIAS;Incidente stradale con feriti;Frontale / laterale;3;3;1;3;0;0;0
2014-05-07;12:33:00;VIA JENNER;sn;VIA DEGLI ANCARANI;Incidente stradale con feriti;Tamponamento;2;3;1;2;0;0;0
2014-05-07;14:14:00;PIAZZA MATTEOTTI;sn;;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-05-07;14:18:00;VIA PALESTRINA;28;;Incidente stradale con feriti;Tamponamento;2;2;0;1;0;0;0
2014-05-07;13:43:00;VIALE GUGLIELMO MARCONI;sn;VIA VIENNA;Incidente stradale senza feriti;Frontale / laterale;2;0;2;0;0;0;0
2014-05-07;20:39:00;VIA UTZERI  SAMUELE;8;;Incidente stradale con feriti;Caduta dal veicolo x Buca;1;1;0;1;0;0;0
2014-05-07;23:48:00;VIA DELLE RANE;sn;VIA DEL CANNETO;Incidente stradale con feriti;Tamponamento;5;4;1;3;0;0;0
2014-05-08;10:39:00;VIA S.MARIA CHIARA;sn;VIA DEI TIGLI;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-05-08;14:41:00;SCALE MONACHE CAPPUCCINE;sn;;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;0;1;0;0;0;0
2014-05-08;17:35:00;VIA STAMIRA;7;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-05-08;19:03:00;S.S. 554;km. 2,800;;Incidente stradale con feriti;Uscita x sbandamento;1;1;0;1;0;0;0
2014-05-09;11:31:00;VIA CRESPELLANI;sn;VIA PIERO DELLA FRANCESCA;Incidente stradale con feriti;Frontale / laterale;2;0;2;0;1;0;0
2014-05-09;13:50:00;VIA MONS. PIOVELLA;63;;Incidente stradale con feriti;Tamponamento;3;1;3;2;0;0;0
2014-05-09;17:41:00;LUNGOMARE POETTO (BRETELLA OSPEDALE MARINO);sn;VIA DELL`IDROVORA;Incidente stradale senza feriti;Manovra di retromarcia;2;2;0;0;0;0;0
2014-05-10;10:55:00;VIA QUIRRA;civ.3;;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-05-10;17:16:00;VIA MAMELI;sn;VIA POLA;Incidente stradale senza feriti;Apertura portiera;2;1;1;0;0;0;0
2014-05-10;18:51:00;VIA IS MIRRIONIS;sn;VIA GIOTTO;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-05-11;00:32:00;VIA BARCELLONA;89;;Incidente stradale con feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-05-11;16:47:00;VIALE DIAZ;sn;VIALE CIMITERO;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;0;1;1;0;0;0
2014-05-12;11:49:00;PARCHEGGIO BANCA CIS;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-05-13;11:58:00;VIALE TRIESTE;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-05-13;14:29:00;VIALE MONASTIR;17;;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-05-13;17:04:00;VIALE S.AVENDRACE;sn;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-05-13;17:25:00;VIA CARLOFORTE;94;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;0;1;0;0
2014-05-13;19:38:00;VIA MAMELI;118;;Danneggiamento;Danneggiamento auto in sosta;1;0;0;0;0;0;0
2014-05-13;19:22:00;PIAZZA DE ESQUIVEL;sn;;Danneggiamento;Urto con cassonetto;1;0;0;0;0;0;0
2014-05-14;10:29:00;VIA IS MIRRIONIS;sn;;Incidente stradale con feriti;Investimento di pedone;1;2;0;0;1;0;0
2014-05-14;12:01:00;VIA GENNERUXI;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-05-14;14:23:00;S.S. 195;sn;;Incidente stradale con feriti;Uscita x sbandamento;1;2;2;4;0;0;0
2014-05-15;11:30:00;PORTO MOLO S.AGOSTINO;sn;;Incidente stradale con feriti;Tamponamento;2;2;1;1;0;0;0
2014-05-15;18:30:00;VIA IS MIRRIONIS;cus;;Incidente stradale con feriti;Urto laterale;2;1;1;1;0;0;0
2014-05-15;23:58:00;VIA CIUSA;67;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-05-16;08:29:00;VIA TAMBURINO SARDO;sn;VIA SOCRATE;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-05-16;10:56:00;VIALE MONASTIR;84;;Incidente stradale con feriti;Cambio di corsia;2;2;0;0;1;0;0
2014-05-16;14:27:00;VIA CADELLO;sn;VIA IS MIRRIONIS;Incidente stradale con feriti;Frontale / laterale;2;1;1;0;1;0;0
2014-05-16;15:30:00;ASSE MEDIANO DI SCORRIMENTO;sn;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-05-16;18:12:00;VIA BACAREDDA;sn;VIA S.ALENIXEDDA;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-05-16;18:28:00;PIAZZA DEFFENU;sn;VIALE COLOMBO;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-05-17;09:16:00;PIAZZA MATTEOTTI;sn;;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-05-17;09:46:00;VIA VIENNA;sn;VIALE GUGLIELMO MARCONI;Incidente stradale con feriti;Frontale / laterale;2;2;0;1;0;0;0
2014-05-17;11:05:00;VIALE GUGLIELMO MARCONI;74;;Incidente stradale con feriti;Tamponamento;3;2;1;1;0;0;0
2014-05-17;11:42:00;VIA TRAMONTANA;sn;VIA AQUILONE;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-05-17;12:42:00;VIALE DIAZ;sn;VIA CATANIA;Incidente stradale con feriti;Caduta dal veicolo x imperizia;2;1;2;1;0;0;0
2014-05-17;16:07:00;VIA ROMA;91-93;;Danneggiamento;Cornicione su auto;2;0;0;0;0;0;0
2014-05-17;17:58:00;VIA AMAT;sn;VIA CUGIA;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-05-17;21:43:00;VIA DEGLI ASTRI;sn;VIA DE CHIRICO;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;0;1;0;0;0;0
2014-05-18;16:03:00;PIAZZA SAN BENEDETTO;sn;;Incidente stradale con feriti;Uscita x sbandamento;1;1;1;1;0;0;0
2014-05-18;17:41:00;VIA OSPEDALE;22;;Danneggiamento;Cornicione su auto;1;0;0;0;0;0;0
2014-05-18;22:10:00;VIA ISTRIA;sn;VIA MOLISE;Incidente stradale con feriti;Frontale / laterale;2;2;1;1;0;0;0
2014-05-19;10:37:00;VIA DEI GIUDICATI;sn;;Incidente stradale senza feriti;Apertura portiera;2;2;0;0;0;0;0
2014-05-19;14:03:00;VIA ROMA;sn;;Incidente stradale senza feriti;Apertura portiera;2;2;0;0;0;0;0
2014-05-19;15:50:00;PIAZZA REPUBBLICA;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-05-20;12:39:00;VIA IS MIRRIONIS;sn;VIA LA NURRA;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-05-20;13:22:00;VIALE BONARIA;118;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;1;0;0;0;0
2014-05-20;19:27:00;VIA ROMA;sn;;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-05-21;13:31:00;PIAZZA DEFFENU;sn;VIALE COLOMBO;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-05-21;15:03:00;VIALE MONASTIR;sn;PIAZZA S.AVENDRACE;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-05-21;15:55:00;VIALE DIAZ;174;;Incidente stradale con feriti;Investimento di pedone;1;1;1;0;1;0;0
2014-05-21;17:38:00;VIA CARBONI BOI;7;;Danneggiamento;Ramo su auto;1;0;1;0;0;0;0
2014-05-21;18:31:00;VIALE BONARIA;sn;;Danneggiamento;;0;0;0;0;0;0;0
2014-05-21;19:47:00;VIA ROMA;sn;VIALE REG. MARGHERITA;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-05-21;18:59:00;VIALE MONASTIR;sn;VIA SEMELIA;Incidente stradale senza feriti;Urto con veicolo in sosta;5;1;0;0;0;0;0
2014-05-22;00:13:00;VIA DEI TIGLI;sn;;Danneggiamento;Urto con cassonetto;1;0;0;0;0;0;0
2014-05-22;10:49:00;VIA CIOCIARIA;4;VIA NEBIDA;Incidente stradale per caduta di pedone;Caduta di Pedone accidentale;0;1;0;1;0;0;0
2014-05-22;12:55:00;VIA CONVERSI;sn;VIA SANJUST;Incidente stradale con feriti;Tamponamento;2;2;1;2;0;0;0
2014-05-23;07:40:00;ASSE MEDIANO DI SCORRIMENTO;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-05-23;07:44:00;ASSE MEDIANO DI SCORRIMENTO;sn;;Incidente stradale con feriti;Urto laterale;2;1;1;1;0;0;0
2014-05-23;09:09:00;S.S. 195;sn;;Incidente stradale con feriti;Tamponamento;4;4;1;3;0;0;0
2014-05-23;09:29:00;ASSE MEDIANO DI SCORRIMENTO;sn;;Incidente stradale con feriti;Tamponamento;3;1;2;1;0;0;0
2014-05-23;08:52:00;ASSE MEDIANO DI SCORRIMENTO;sn;;Incidente stradale con feriti;Frontale / laterale;3;1;3;2;0;0;0
2014-05-23;12:15:00;LARGO CARLO FELICE;10;;Incidente stradale senza feriti;Danneggiamento auto in sosta;2;0;0;0;0;0;0
2014-05-23;13:10:00;ROTATORIA CADELLO;sn;;Danneggiamento;Caduta dal veicolo x imperizia;1;1;0;0;0;0;0
2014-05-23;14:24:00;VIALE LA PLAIA;sn;VICO LA PLAIA;Incidente stradale senza feriti;Frontale / laterale;2;0;2;0;0;0;0
2014-05-23;17:19:00;S.S. 195;km.2,000;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-05-23;18:20:00;VIA MEUCCI;14;;Incidente stradale senza feriti;Manovra di retromarcia;2;1;1;0;0;0;0
2014-05-23;23:49:00;VIALE S.BARTOLOMEO;sn;VIA TRAMONTANA;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-05-24;11:33:00;VIA COLOMBI;38;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-05-24;12:56:00;VIALE GUGLIELMO MARCONI;SN;VIA PACIOLI;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-05-25;04:39:00;VIA GUADAZZONIS;sn;VIA CONVERSI;Incidente stradale con feriti;Uscita x sbandamento;1;2;0;1;0;0;0
2014-05-25;12:31:00;VIALE REG. ELENA;sn;;Incidente stradale con feriti;Tamponamento;2;1;2;2;0;0;0
2014-05-25;23:42:00;VIALE GUGLIELMO MARCONI;sn;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-05-26;09:56:00;VIA CIOCIARIA;2;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;1;0;0;0
2014-05-26;12:47:00;VIA ROMA;101;;Incidente stradale con feriti;Frontale / laterale;2;1;2;2;0;0;0
2014-05-28;09:52:00;VIA DELLA PINETA;253;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-05-27;23:57:00;VIA DEL POZZETTO;sn;VIA DEL SOLE;Incidente stradale per caduta di pedone;Caduta di Pedone accidentale;0;0;1;0;1;0;0
2014-05-28;20:30:00;VIA MONTE SANTO;2;;Incidente stradale senza feriti;Urto con veicolo in sosta;4;1;0;0;0;0;0
2014-05-29;15:39:00;VICO ELMAS;16;;Incidente stradale con feriti;Immissione nel flusso della circolazione;2;1;1;1;0;0;0
2014-05-29;18:05:00;VIALE S.BARTOLOMEO;sn;VIALE FERRARA;Incidente stradale con feriti;Urto laterale;2;2;0;1;0;0;0
2014-05-30;13:52:00;ROTATORIA CADELLO;sn;VIA S.MARIA CHIARA;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-05-31;09:28:00;VIALE TICCA;11;;Incidente stradale senza feriti;Uscita x sbandamento;1;0;0;0;0;0;0
2014-05-31;21:22:00;VIA MANCINI;1;;Danneggiamento;Cornicione su auto;1;0;0;0;0;0;0
2014-06-01;05:24:00;VIA PO;sn;VIA SIMETO;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-06-01;07:02:00;PIAZZA DE GASPERI;sn;;Incidente stradale senza feriti;Urto con veicolo in sosta;4;1;0;0;0;0;0
2014-06-01;10:02:00;VIA TRAMONTANA;sn;VIALE POETTO;Incidente stradale con feriti;Frontale / laterale;3;3;1;1;1;0;0
2014-06-01;15:04:00;VIALE MONASTIR;121;;Incidente stradale con feriti;Urto con veicolo in sosta;3;2;0;1;0;0;0
2014-06-02;19:58:00;PIAZZA YENNE;sn;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-06-03;10:21:00;VIA CORNALIAS;sn;VIA MARONGIU ALDO;Incidente stradale con feriti;Tamponamento;2;1;2;2;0;0;0
2014-06-03;11:59:00;VIALE DIAZ;sn;VIA ANCONA;Danneggiamento;Urto laterale;1;1;0;0;0;0;0
2014-06-03;12:39:00;VIA SONNINO;sn;VIA ALGHERO;Incidente stradale con feriti;Investimento di pedone;1;2;0;0;0;1;0
2014-06-03;14:07:00;VIA IS MIRRIONIS;84;;Incidente stradale con feriti;Investimento di pedone;1;1;1;0;1;0;0
2014-06-03;18:21:00;PIAZZA YENNE;sn;;Danneggiamento;Ramo su auto;1;0;0;0;0;0;0
2014-06-03;19:09:00;VIA DELLE CICALE;20;;Danneggiamento;Urto con cassonetto;1;0;0;0;0;0;0
2014-06-03;22:44:00;VIA DELLA PINETA;sn;;Incidente stradale con feriti;Inversione di marcia;2;2;0;1;0;0;0
2014-06-04;10:25:00;VIA PIERO DELLA FRANCESCA;sn;;Incidente stradale senza feriti;Cambio di corsia;2;2;0;0;0;0;0
2014-06-04;11:06:00;VIALE MONASTIR;KM. 4,400;;Incidente stradale senza feriti;Urto laterale;3;2;1;0;0;0;0
2014-06-04;21:03:00;ASSE MEDIANO DI SCORRIMENTO;sn;;Incidente stradale con feriti;Tamponamento;4;2;2;1;0;0;0
